issue_id;status;changed_at;assignee_id;issue_type;priority;summary;actual_time_spent
459;Code Review;45858,05069;18;Задача;Средний;Add Android support for admin;17.26
459;QA;45860,05069;18;Задача;Средний;Add Android support for admin;17.26
459;Done;45860,50903;18;Задача;Средний;Add Android support for admin;17.26
459;Done;45860,59236;18;Задача;Средний;Add Android support for admin;17.26
460;Backlog;45705,66319;14;Задача;Средний;Improve Android reports performance;24.36
460;Selected for Development;45706,74653;14;Задача;Средний;Improve Android reports performance;24.36
460;In Progress;45720,95486;14;Задача;Средний;Improve Android reports performance;24.36
460;Code Review;45724,95486;14;Задача;Средний;Improve Android reports performance;24.36
460;QA;45726,07986;14;Задача;Средний;Improve Android reports performance;24.36
460;Done;45729,70486;14;Задача;Средний;Improve Android reports performance;24.36
460;Done;45729,70486;14;Задача;Средний;Improve Android reports performance;24.36
461;Backlog;45611,62431;18;Задача;Низкий;Implement Android export;24.33
461;Selected for Development;45619,74931;18;Задача;Низкий;Implement Android export;24.33
461;In Progress;45632,87431;18;Задача;Низкий;Implement Android export;24.33
461;Code Review;45637,91597;18;Задача;Низкий;Implement Android export;24.33
461;QA;45646,08264;18;Задача;Низкий;Implement Android export;24.33
461;Done;45649,66597;18;Задача;Низкий;Implement Android export;24.33
461;Done;45649,79097;18;Задача;Низкий;Implement Android export;24.33
462;Backlog;45956,49931;15;Ошибка;Средний;Fix crash in Android profile;25.33
462;Selected for Development;45958,54097;15;Ошибка;Средний;Fix crash in Android profile;25.33
462;In Progress;45959,70764;15;Ошибка;Средний;Fix crash in Android profile;25.33
462;Code Review;45964,87431;15;Ошибка;Средний;Fix crash in Android profile;25.33
462;QA;45966,04097;15;Ошибка;Средний;Fix crash in Android profile;25.33
462;Done;45966,45764;15;Ошибка;Средний;Fix crash in Android profile;25.33
462;Done;45966,58264;15;Ошибка;Средний;Fix crash in Android profile;25.33
463;Backlog;45983,37014;14;Задача;Средний;Add Android support for reports;49.67
463;Selected for Development;45985,45347;14;Задача;Средний;Add Android support for reports;49.67
463;In Progress;45986,57847;14;Задача;Средний;Add Android support for reports;49.67
463;Code Review;45994,78681;14;Задача;Средний;Add Android support for reports;49.67
463;QA;46004,78681;14;Задача;Средний;Add Android support for reports;49.67
463;Done;46006,49514;14;Задача;Средний;Add Android support for reports;49.67
463;Done;46006,49514;14;Задача;Средний;Add Android support for reports;49.67
464;Backlog;45326,42917;16;Задача;Низкий;Add Android support for payments;81.67
464;Selected for Development;45336,5125;16;Задача;Низкий;Add Android support for payments;81.67
464;In Progress;45348,5125;16;Задача;Низкий;Add Android support for payments;81.67
464;Code Review;45362,72083;16;Задача;Низкий;Add Android support for payments;81.67
464;QA;45377,92917;16;Задача;Низкий;Add Android support for payments;81.67
464;Done;45385,55417;16;Задача;Низкий;Add Android support for payments;81.67
464;Done;45385,59583;16;Задача;Низкий;Add Android support for payments;81.67
465;Backlog;45631,62431;18;Задача;Высокий;Implement Android login;0.34
465;Selected for Development;45631,74931;18;Задача;Высокий;Implement Android login;0.34
465;In Progress;45632,95764;18;Задача;Высокий;Implement Android login;0.34
465;Code Review;45634,16597;18;Задача;Высокий;Implement Android login;0.34
465;QA;45635,54097;18;Задача;Высокий;Implement Android login;0.34
465;Done;45635,54097;18;Задача;Высокий;Implement Android login;0.34
465;Done;45635,62431;18;Задача;Высокий;Implement Android login;0.34
466;Backlog;45954,35069;17;Задача;Средний;Refactor Android reports flow;9.67
466;Selected for Development;45965,47569;17;Задача;Средний;Refactor Android reports flow;9.67
466;In Progress;45967,47569;17;Задача;Средний;Refactor Android reports flow;9.67
466;Code Review;45968,68403;17;Задача;Средний;Refactor Android reports flow;9.67
466;QA;45969,89236;17;Задача;Средний;Refactor Android reports flow;9.67
466;Done;45970,30903;17;Задача;Средний;Refactor Android reports flow;9.67
466;Done;45970,35069;17;Задача;Средний;Refactor Android reports flow;9.67
466;Reopened;45971,35069;17;Задача;Средний;Refactor Android reports flow;9.67
466;Done;45973,35069;17;Задача;Средний;Refactor Android reports flow;9.67
469;Backlog;45822,60972;18;Задача;Средний;Implement Android rate limiting;8.67
469;Selected for Development;45822,60972;18;Задача;Средний;Implement Android rate limiting;8.67
469;In Progress;45828,77639;18;Задача;Средний;Implement Android rate limiting;8.67
469;Code Review;45831,85972;18;Задача;Средний;Implement Android rate limiting;8.67
469;QA;45832,94306;18;Задача;Средний;Implement Android rate limiting;8.67
469;Done;45833,69306;18;Задача;Средний;Implement Android rate limiting;8.67
469;Done;45833,73472;18;Задача;Средний;Implement Android rate limiting;8.67
470;Backlog;45718,70139;15;Ошибка;Средний;Resolve Android UI glitch in search;0.0
470;Selected for Development;45720,70139;15;Ошибка;Средний;Resolve Android UI glitch in search;0.0
470;In Progress;45731,90972;15;Ошибка;Средний;Resolve Android UI glitch in search;0.0
470;Code Review;45732,99306;15;Ошибка;Средний;Resolve Android UI glitch in search;0.0
470;QA;45736,03472;15;Ошибка;Средний;Resolve Android UI glitch in search;0.0
470;Done;45736,61806;15;Ошибка;Средний;Resolve Android UI glitch in search;0.0
470;Done;45736,70139;15;Ошибка;Средний;Resolve Android UI glitch in search;0.0
471;Backlog;45829,43681;17;Задача;Низкий;Refactor Android profile flow;72.0
471;Selected for Development;45833,52014;17;Задача;Низкий;Refactor Android profile flow;72.0
471;In Progress;45854,60347;17;Задача;Низкий;Refactor Android profile flow;72.0
471;Code Review;45867,60347;17;Задача;Низкий;Refactor Android profile flow;72.0
471;QA;45868,60347;17;Задача;Низкий;Refactor Android profile flow;72.0
471;Done;45873,56181;17;Задача;Низкий;Refactor Android profile flow;72.0
471;Done;45873,60347;17;Задача;Низкий;Refactor Android profile flow;72.0
472;Backlog;45826,60694;15;Задача;Средний;Implement Android admin;8.19
472;Selected for Development;45835,77361;15;Задача;Средний;Implement Android admin;8.19
472;In Progress;45836,85694;15;Задача;Средний;Implement Android admin;8.19
472;Code Review;45839,02361;15;Задача;Средний;Implement Android admin;8.19
472;QA;45842,02361;15;Задача;Средний;Implement Android admin;8.19
472;Done;45843,60694;15;Задача;Средний;Implement Android admin;8.19
472;Done;45843,73194;15;Задача;Средний;Implement Android admin;8.19
474;Backlog;45849,48958;14;Задача;Средний;Refactor Android checkout flow;17.67
474;Selected for Development;45853,57292;14;Задача;Средний;Refactor Android checkout flow;17.67
474;In Progress;45854,73958;14;Задача;Средний;Refactor Android checkout flow;17.67
474;Code Review;45856,94792;14;Задача;Средний;Refactor Android checkout flow;17.67
474;QA;45858,11458;14;Задача;Средний;Refactor Android checkout flow;17.67
474;Done;45865,53125;14;Задача;Средний;Refactor Android checkout flow;17.67
474;Done;45865,61458;14;Задача;Средний;Refactor Android checkout flow;17.67
475;Backlog;45920,73333;17;Ошибка;Средний;Fix crash in Android rate limiting;24.47
475;Selected for Development;45922,9;17;Ошибка;Средний;Fix crash in Android rate limiting;24.47
475;In Progress;45923,94167;17;Ошибка;Средний;Fix crash in Android rate limiting;24.47
475;Code Review;45927,10833;17;Ошибка;Средний;Fix crash in Android rate limiting;24.47
475;QA;45928,23333;17;Ошибка;Средний;Fix crash in Android rate limiting;24.47
475;Done;45928,9;17;Ошибка;Средний;Fix crash in Android rate limiting;24.47
475;Done;45928,9;17;Ошибка;Средний;Fix crash in Android rate limiting;24.47
476;Backlog;45580,51458;16;Ошибка;Средний;Resolve Android UI glitch in login;6.78
476;Selected for Development;45584,51458;16;Ошибка;Средний;Resolve Android UI glitch in login;6.78
476;In Progress;45585,72292;16;Ошибка;Средний;Resolve Android UI glitch in login;6.78
476;Code Review;45586,84792;16;Ошибка;Средний;Resolve Android UI glitch in login;6.78
476;QA;45587,93125;16;Ошибка;Средний;Resolve Android UI glitch in login;6.78
476;Done;45589,55625;16;Ошибка;Средний;Resolve Android UI glitch in login;6.78
476;Done;45589,55625;16;Ошибка;Средний;Resolve Android UI glitch in login;6.78
478;Backlog;45474,54306;14;Ошибка;Средний;Fix crash in Android accessibility;0.66
478;Selected for Development;45475,70972;14;Ошибка;Средний;Fix crash in Android accessibility;0.66
478;In Progress;45478,91806;14;Ошибка;Средний;Fix crash in Android accessibility;0.66
478;Code Review;45480,12639;14;Ошибка;Средний;Fix crash in Android accessibility;0.66
478;QA;45481,20972;14;Ошибка;Средний;Fix crash in Android accessibility;0.66
478;Done;45484,66806;14;Ошибка;Средний;Fix crash in Android accessibility;0.66
478;Done;45484,75139;14;Ошибка;Средний;Fix crash in Android accessibility;0.66
479;Backlog;45857,48681;17;Задача;Средний;Improve Android admin performance;32.0
479;Selected for Development;45863,69514;17;Задача;Средний;Improve Android admin performance;32.0
479;In Progress;45870,73681;17;Задача;Средний;Improve Android admin performance;32.0
479;Code Review;45876,73681;17;Задача;Средний;Improve Android admin performance;32.0
479;QA;45881,73681;17;Задача;Средний;Improve Android admin performance;32.0
479;Done;45882,44514;17;Задача;Средний;Improve Android admin performance;32.0
479;Done;45882,52847;17;Задача;Средний;Improve Android admin performance;32.0
480;Selected for Development;45309,49861;18;Задача;Высокий;Improve Android profile performance;4.66
480;Backlog;45310,45694;18;Задача;Высокий;Improve Android profile performance;4.66
480;In Progress;45312,58194;18;Задача;Высокий;Improve Android profile performance;4.66
480;Code Review;45313,58194;18;Задача;Высокий;Improve Android profile performance;4.66
480;QA;45314,74861;18;Задача;Высокий;Improve Android profile performance;4.66
480;Done;45315,62361;18;Задача;Высокий;Improve Android profile performance;4.66
480;Done;45315,66528;18;Задача;Высокий;Improve Android profile performance;4.66
481;Backlog;45663,33611;16;Задача;Средний;Add Android support for offline sync;17.33
481;Selected for Development;45665,41944;16;Задача;Средний;Add Android support for offline sync;17.33
481;In Progress;45666,58611;16;Задача;Средний;Add Android support for offline sync;17.33
481;Code Review;45670,75278;16;Задача;Средний;Add Android support for offline sync;17.33
481;QA;45673,79444;16;Задача;Средний;Add Android support for offline sync;17.33
481;Done;45697,46111;16;Задача;Средний;Add Android support for offline sync;17.33
481;Done;45697,54444;16;Задача;Средний;Add Android support for offline sync;17.33
482;Backlog;45776,66389;14;Задача;Средний;Implement Android audit log;24.64
